resp_id,aes_canton,aes_langreg,t0sex,t0fmedu_comp,t0immig,t1bqvalids,t2bqvalids,t3bqvalids,t1wt,t2wt,t3wt,t0hisei08_3q,t0wlem_3q,t0st_nprog_req3,t1educ_class_1_r,t2educ_class_1_r,t3educ_class_1_r
8013090,8,1,1,0,1,1,1,.e,.0531136302912436,.1086248282506726,,1,2,2,6,6,
8013093,24,2,1,1,1,1,0,0,5.597687950074311,,,2,1,3,2,,
8013095,17,1,2,2,1,1,1,0,23.90463269692151,28.68361466223759,,1,1,3,2,4,
8013096,20,1,2,2,2,1,1,0,4.406054582034133,4.956785249036338,,3,3,1,8,8,
8013099,10,1,1,1,1,1,1,1,1.978357972483094,1.83058169770185,1.655600318397695,2,2,1,8,8,8
8013101,10,1,1,2,3,1,1,1,2.655956303056564,2.34888129212968,1.891775013906717,3,2,2,6,6,6
8013106,17,1,1,1,2,0,0,1,,,16.88434641173615,1,2,3,,,6
8013113,24,2,1,1,1,1,1,1,6.712264564623815,5.236648435526265,5.85116055812453,1,1,2,6,6,6
8013114,25,2,1,1,2,1,1,0,8.532662789652255,7.962764231091569,,3,3,1,8,8,
8013118,11,1,2,2,1,1,1,1,6.640227014572867,6.558409387061679,7.45386042802226,2,3,2,6,6,6
8013119,15,1,1,2,2,1,1,1,2.305851564456061,2.159753192925732,2.216432493437745,1,3,2,6,6,6
8013120,19,1,2,0,1,1,0,0,15.71160138754261,,,1,3,2,3,,
8013121,12,1,2,2,1,1,1,1,1.760918690146467,1.950571707459605,1.572400956608018,3,3,1,8,8,8
8013127,1,1,1,1,1,1,1,1,9.570495194410887,8.278272178281009,9.216177885536332,2,2,3,6,6,6
8013130,2,2,1,1,1,0,1,1,,15.19550208576984,3.987391547824143,1,1,3,,2,6
8013134,26,2,2,1,1,1,1,1,1.61472927345804,1.351960649382511,1.573382903698113,1,3,1,8,8,8
8013135,8,1,1,2,1,1,1,0,.4511760330091805,.8958078692920852,,2,2,3,1,6,
8013137,6,1,1,0,1,1,1,0,15.59971545010735,15.85327252559472,,1,1,2,3,6,
8013138,22,2,1,2,1,1,1,1,34.55906571620812,30.53042480275639,32.49720140562078,3,1,2,1,8,8
8013139,10,1,1,0,2,1,1,1,3.343624484477024,3.005212269369052,3.176163188710065,1,2,2,6,6,6
8013142,3,1,2,2,1,1,0,1,4.721096104803761,,11.66109046137755,3,2,2,6,,6
8013144,24,2,2,1,1,1,1,1,4.514326480918407,3.835726182969984,4.022205164428382,1,2,2,6,6,6
8013148,10,1,2,1,1,1,1,1,7.561145205853647,6.93587993116573,6.488203538868822,1,1,2,6,6,6
8013153,20,1,2,2,1,1,0,0,.0648682675066179,,,2,2,3,6,,
8013154,2,1,2,1,2,0,1,1,,78.75357637905225,94.63199784635333,3,2,3,,6,6
8013157,21,3,2,2,1,1,0,0,.0460571406899807,,,2,1,3,6,,
8013158,18,1,1,0,3,1,0,0,9.475961380927673,,,1,1,3,3,,
8013161,13,1,2,0,2,0,0,1,,,24.12433185335029,1,1,3,,,6
8013163,21,3,1,2,3,1,1,1,6.144761139047656,5.407453745237202,6.698249398486514,3,2,1,8,8,8
8013167,12,1,2,2,2,1,1,1,4.487744687853414,5.489375928369623,4.256849343866342,3,3,1,8,8,8
8013168,21,3,1,2,1,1,0,0,.109676945455449,,,2,1,3,8,,
8013170,17,1,1,1,1,1,1,1,4.208117706207616,3.730438658921012,3.841368691361434,1,3,3,6,6,6
8013171,17,1,2,1,1,1,1,1,10.29490127038053,7.098988116327128,4.853630771578024,2,1,3,1,6,6
8013177,11,1,2,2,1,1,0,0,5.542996202743595,,,3,3,1,8,,
8013179,15,1,1,1,1,1,1,0,4.025709084629446,7.283680944862327,,1,2,2,6,6,
8013180,9,1,1,2,2,1,1,1,3.669672773397258,4.491509319526099,9.082615848526521,2,1,3,2,1,6
8013184,21,3,2,0,1,1,1,1,18.32706149080989,14.82955597643629,14.33159057631417,1,1,3,6,6,6
8013186,1,1,1,2,2,1,1,1,14.20180400281737,20.18128695221649,10.88093350656145,2,1,3,3,4,6
8013188,10,2,1,2,2,1,0,0,6.829309067015376,,,1,3,2,9,,
8013190,2,2,2,1,1,1,1,1,.98123205907745,1.060566223307077,1.154685585439038,1,2,2,7,7,7
8013191,2,1,2,1,1,1,1,0,46.09066045602866,50.16671850622637,,1,3,3,6,6,
8013193,1,1,2,1,1,1,1,0,10.70035470956099,8.215611321274565,,2,1,3,6,6,
8013194,11,1,2,1,1,1,0,1,18.00474492394979,,44.83890739659871,1,1,3,6,,5
8013200,6,1,1,1,1,1,1,0,6.48709010806113,6.703059173269862,,1,1,3,6,6,
8013203,17,1,1,2,1,1,1,1,14.45213273714544,13.77627726099593,13.53982892852299,2,3,1,8,8,8
8013205,9,1,2,2,3,1,1,1,4.467316277697836,2.812504871893903,4.851335223118534,3,3,2,7,7,7
8013206,26,2,2,,2,1,1,1,2.039076956270506,1.722900121520132,2.808985375214806,,2,2,9,9,9
8013207,16,1,2,1,1,1,1,1,9.873872122858916,9.370662798788652,9.752464137741105,3,2,3,6,6,6
8013210,17,1,1,1,1,1,1,1,7.017845975362033,7.095100048816041,7.960830185538955,3,1,2,6,6,6
8013212,1,1,2,2,2,1,1,1,11.64663781921437,9.135286104757819,8.717637859176911,1,1,3,2,6,6
8013216,21,3,2,1,1,1,1,1,12.00379696356239,9.700425419654703,11.85821513214855,1,2,1,7,6,7
8013217,10,2,2,1,1,1,0,0,5.595117555438323,,,1,1,2,4,,
8013218,3,1,1,1,1,1,1,1,4.25472706682868,5.07630270339858,4.953630640048559,2,3,2,8,8,8
8013220,10,2,2,0,3,1,1,0,4.541478540194838,6.058985752919913,,1,1,3,1,1,
8013224,7,1,2,1,1,1,1,0,2.626094134247543,2.986839204690754,,1,1,3,6,6,
8013225,21,3,2,1,2,1,1,0,11.90618071521834,10.39463055224325,,2,3,1,8,8,
8013230,14,1,1,1,2,1,0,0,.0752550047412789,,,1,1,3,6,,
8013231,19,1,2,1,1,1,1,0,20.93502056299604,24.06758984981293,,3,2,2,3,6,
8013234,2,1,1,1,1,1,1,1,31.83398492544214,28.96435363222999,30.68974793294532,3,1,3,2,6,6
8013236,22,2,2,2,3,1,1,0,19.07703179417742,16.46851151683103,,3,2,1,8,8,
8013240,10,2,1,1,1,1,0,.e,.0737180748405694,,,3,1,2,6,,
8013241,21,3,1,,2,1,1,1,6.19999118262374,4.728192834075601,7.359962702543793,2,1,3,6,6,4
8013242,17,1,2,,1,1,1,1,7.739986634987538,6.46409498297052,6.95113302875158,1,1,3,6,6,6
8013244,21,3,1,,1,1,1,1,4.404447436051026,4.315474530476053,4.68896752955592,2,3,2,8,8,8
8013247,13,1,1,1,1,1,0,1,28.08606304510389,,54.27357197257518,2,2,1,8,,8
8013249,5,1,2,2,1,1,1,1,5.21870644897658,4.51248536423783,5.05707108271385,1,3,2,6,6,6
8013250,18,1,1,1,1,1,1,1,3.809651551956839,4.047315067134726,3.978868564848509,1,2,1,8,8,8
8013255,1,1,2,2,1,1,1,1,16.55717478420802,14.25401304027685,11.34669667451755,3,3,2,6,6,6
8013256,25,2,2,2,3,1,1,1,20.94947723167624,20.75676821706717,17.15583753233134,1,1,2,6,6,6
8013258,17,1,2,1,1,1,1,1,3.558765057384626,2.526000034305249,2.621700274432113,2,2,3,6,6,6
8013263,17,1,1,1,1,1,1,1,9.231210329568986,7.940561431394211,7.910902059630901,3,3,2,6,6,6
8013265,1,1,1,,1,1,1,1,22.96062604175333,19.84257681458786,23.03510002869891,2,1,2,6,6,6
8013269,8,1,2,0,3,1,1,1,.1779662590757311,.2536299681549709,3.017747353354354,1,1,3,3,1,1
8013272,9,1,1,1,1,1,1,0,4.386448798895182,3.737534680788668,,3,2,2,6,6,
8013273,26,2,1,1,1,1,1,1,2.186607656187597,1.879637032595436,5.437476631694658,2,3,1,8,8,1
8013277,2,1,1,0,2,1,1,1,19.03232248401901,17.16461113857891,29.91215617446487,1,1,3,2,1,1
8013284,22,2,1,2,1,1,0,0,.3160378859362051,,,3,3,1,6,,
8013285,21,3,2,1,1,1,1,1,15.79425653399311,11.33678754921138,12.15977050074075,2,3,1,7,7,7
8013291,25,2,1,2,1,1,1,1,16.61027675742496,18.26770135512296,18.95682845715217,2,3,2,8,8,8
8013293,1,1,2,2,1,1,1,0,11.91715901968958,8.402393069509193,,2,3,2,7,7,
8013295,18,1,1,1,1,1,1,1,2.421832970535164,2.824625695330466,2.418269226131232,2,2,1,8,8,8
8013297,19,1,1,1,2,1,0,0,12.47688726886262,,,,1,2,2,,
8013298,9,1,2,1,2,1,1,1,8.092119224585215,4.473659139450907,3.685310688412321,3,1,3,6,6,6
8013300,19,1,2,0,2,1,0,0,.0769950008850199,,,2,2,2,6,,
8013302,1,1,1,0,2,1,1,1,59.96995792175588,45.71495922826397,37.15246977576866,1,1,3,6,6,6
8013303,21,3,2,2,1,1,1,0,3.855037822296061,4.130525858026956,,1,2,1,7,7,
8013304,1,1,1,2,1,1,1,1,12.23538179675896,10.8427446285813,11.27093413214038,2,3,2,9,9,9
8013307,10,2,2,1,1,1,1,0,7.432618302330059,10.95490898307224,,1,2,2,6,6,
8013308,13,1,1,2,1,1,1,1,3.671149159487297,3.228774014604516,3.614237290251312,3,2,1,8,8,8
8013318,7,1,2,2,1,1,1,1,1.852081807937624,1.643802760258973,2.372678671645965,1,2,2,6,6,6
8013321,1,1,2,2,1,0,1,1,,46.19857833961105,16.87556245080551,3,2,2,,6,6
8013323,12,1,1,0,1,1,0,0,.0492181437798622,,,2,1,1,8,,
8013324,2,2,1,1,1,1,1,0,6.005407342400905,9.54515762774199,,1,1,3,3,1,
8013326,2,2,2,2,1,0,1,0,,2.778227105285256,,2,1,3,,6,
8013328,26,2,1,2,1,1,1,1,20.753066792341,18.34849262979125,20.65798550256726,3,3,1,8,8,8
8013329,17,1,1,2,1,1,1,1,5.075496619176848,5.648905894521913,4.2754628507389,3,1,2,6,6,6
8013332,26,2,1,1,1,1,1,0,4.883142006336243,3.874867963387427,,2,2,2,6,6,
8013333,18,3,1,0,3,1,1,1,5.182394235711509,4.173298747852854,5.880677625844115,1,2,3,6,6,6
8013335,8,1,1,1,2,1,1,1,.246251024034796,.3358014179286737,1.539933589549504,,1,3,6,6,6
8013337,25,2,1,2,1,1,0,0,.2297733577737257,,,1,2,1,8,,
8013339,5,1,1,1,1,1,0,0,8.488735873211073,,,1,1,3,3,,
8013344,19,1,1,,2,1,1,1,50.79378552903312,48.33249052751618,62.53359585046669,1,2,1,6,6,6
8013345,8,1,1,1,1,1,1,1,.0621360240053078,.1044935824529241,.5053399009662431,1,1,3,6,6,6
8013348,9,1,2,2,1,1,1,1,2.331327294085086,1.831566120417311,1.893787838463176,2,3,1,1,8,8
8013349,10,2,1,2,1,1,1,1,5.472437341802898,5.705277846977963,5.933146673175516,3,2,1,8,8,8
8013352,1,1,2,1,1,1,1,1,38.42335281872388,29.00438391534084,27.28339072855039,3,2,3,6,6,6
8013353,23,2,1,0,2,1,1,1,8.129862542457204,6.407370907126316,8.673373107921316,1,2,2,6,6,6
8013354,10,2,1,1,1,1,1,1,3.885468501994933,3.782624194722023,4.024325556896605,2,3,2,9,9,9
8013359,10,2,1,1,1,1,1,1,9.689049908285428,7.797918129337133,7.451609080946484,3,2,1,4,8,8
8013360,20,1,1,0,2,1,0,0,.0755392216188725,,,1,1,3,5,,
8013361,17,1,1,1,1,1,1,1,5.792342883284935,5.271695806617009,5.16544161318826,3,2,2,6,6,6
8013364,1,1,1,1,1,1,1,1,13.88250359047034,12.13877083899732,12.11898107128778,2,1,2,6,6,6
8013366,10,2,2,2,1,1,1,1,5.987536282245046,5.880581478829034,7.35837280487794,1,3,2,6,6,6
8013367,20,1,2,2,1,1,0,0,.2444748596003846,,,2,3,1,8,,
8013368,5,1,1,1,1,1,0,.e,.1372735147321164,,,1,2,2,6,,
8013369,20,1,2,0,3,0,1,1,,18.12932194901535,6.02724067434855,1,3,2,,6,6
8013370,21,3,1,2,1,1,1,1,3.360845358553418,3.249077962640234,3.410512486856211,3,3,1,8,8,8
8013377,3,1,1,0,1,1,1,0,6.333119025265695,5.684827897476498,,1,1,2,6,6,
8013379,24,2,1,2,1,1,1,1,3.763929978881195,3.790099570301548,5.529479688514107,3,3,2,4,6,6
8013382,16,1,1,1,1,1,1,1,4.095165572466384,3.30551144640328,3.945504368588144,1,1,3,6,6,6
8013384,17,1,2,0,1,1,0,1,5.893794149449261,,22.82708478244516,2,2,2,4,,6
8013385,18,1,1,0,1,1,1,1,1.697771041524256,1.522392446385313,1.565789116406063,1,2,2,7,7,7
8013386,1,1,2,2,1,1,0,1,23.3838379714849,,54.88321996230701,3,2,3,6,,6
8013388,11,1,1,1,1,1,1,0,12.75674351645531,11.96031606224547,,1,1,3,6,6,
8013389,11,1,1,1,2,1,0,0,.1092440336628623,,,1,1,3,6,,
8013396,22,2,2,0,3,1,1,0,52.99638978904596,54.87151031890623,,1,2,3,5,5,
8013399,10,1,1,1,1,0,1,0,,43.07012947494243,,1,1,3,,2,
8013405,23,2,1,1,1,1,1,0,6.178415133564944,5.093143790305925,,3,1,2,6,6,
8013411,13,1,2,1,1,1,1,1,8.32021603069529,5.314000842345556,5.884662365533019,1,1,3,4,6,6
8013412,10,1,2,,1,1,0,0,8.842769275706122,,,1,2,2,4,,
8013413,1,1,2,0,2,1,1,1,18.58858287331661,13.70494167210478,13.45235262944289,2,1,3,6,6,6
8013415,7,1,1,1,2,1,1,1,1.881921918136588,2.10109545160034,2.066410021914071,1,3,1,8,1,9
8013417,22,2,1,2,1,1,1,1,10.37857979050287,9.086055952362205,10.84067809125019,2,2,2,9,9,9
8013419,10,1,1,2,1,1,1,1,3.758256800717327,3.710802528786796,3.110985237221542,3,3,1,8,8,8
8013421,19,1,2,2,3,1,1,1,11.34263262885095,8.406374804523555,12.23438496375064,2,1,2,6,6,6
8013422,24,2,2,1,1,1,1,1,21.81372287849143,16.27622658464283,20.17559049258294,2,3,1,7,7,7
8013425,9,1,1,1,1,1,.e,.e,4.005235663861156,,,3,3,1,1,,
8013438,9,1,2,2,3,0,1,1,,11.08823233138268,2.686070286782031,2,3,2,,4,9
8013442,17,1,2,0,1,1,1,1,9.976135952458273,8.689327050156637,8.300310524567564,2,2,2,9,9,9
8013444,1,1,2,0,2,0,0,1,,,92.03774048136758,1,1,3,,,1
8013445,1,1,1,2,1,1,1,1,13.26339310450865,11.77752088294987,14.21732921126487,2,2,2,9,9,9
8013446,23,1,1,1,1,1,1,1,.5157409380661153,.3511039269246649,.338457410803558,1,2,3,6,6,6
8013451,12,1,2,,1,1,0,1,3.243264089728211,,6.74579471832468,3,1,1,8,,6
8013453,24,2,1,1,2,1,1,1,7.456162385097063,6.927536498981016,10.48283416305376,1,3,2,7,7,1
9011002,17,1,1,0,1,1,1,1,7.885328959189675,9.058374561788053,6.30919333264919,1,1,3,6,5,5
9011003,22,2,1,1,1,1,1,1,25.30611865039148,24.9486558977671,27.2950948337113,1,2,2,9,9,9
9011004,2,2,2,2,1,1,1,1,2.579135776120955,4.099120215664924,2.840056387180798,1,2,1,7,6,6
9011008,19,1,2,2,1,1,0,.e,.0920694322774319,,,3,1,2,6,,
9011009,24,2,2,1,1,1,0,0,13.92117875912682,,,2,1,2,3,,
9011010,17,1,2,1,2,1,1,1,31.11247004115793,29.11872318274938,31.2529441539426,2,1,3,3,6,6
9011011,23,1,1,1,1,1,1,1,.2920847817535476,.2665018018478542,.2439504601080021,1,3,1,8,8,8
9011012,2,2,1,2,1,1,1,1,1.395114529612157,1.245287468191902,1.044161867833607,3,1,3,1,6,6
9011021,10,2,2,2,1,1,1,0,9.250711550082364,8.932654199695881,,1,2,2,6,6,
9011022,3,1,2,,1,1,0,0,5.989202983447774,,,2,1,3,3,,
9011024,25,2,2,2,3,1,1,1,19.47940134093829,15.88277692620924,15.42218308946894,1,1,2,9,6,6
9011025,1,1,2,1,1,1,0,0,19.38228823980965,,,2,1,2,2,,
9011027,2,2,1,2,1,1,1,1,1.282335819176465,1.489823893805178,1.71078334444791,2,1,2,3,6,6
9011033,22,2,2,1,1,1,1,1,16.03245634098977,19.04771558512804,24.64174799980513,1,2,2,6,6,6
9011034,5,1,2,1,1,1,0,0,5.201406175259742,,,1,1,3,2,,
9011035,13,1,1,1,1,1,0,0,.0549281426782083,,,3,2,2,9,,
9011036,2,1,2,2,2,1,1,1,15.64863543959285,15.5193945364417,15.55849896188112,3,2,1,8,8,8
9011037,2,1,2,2,1,1,1,1,12.09870208557202,11.05370582865764,11.86606382549602,2,3,2,6,6,6
9011038,2,2,2,1,1,1,1,0,7.958803511389029,11.78216272023609,,1,3,1,6,6,
9011039,17,1,2,1,2,1,1,1,8.833876454021095,10.07759711371782,9.739459787103431,1,3,2,6,6,6
9011041,17,1,2,1,1,1,1,0,7.015367747536547,7.377982099298912,,2,1,3,6,5,
9011042,22,2,2,0,2,1,1,0,15.48910486505282,17.046848397546,,1,3,2,6,6,
9011044,8,1,1,1,2,1,0,0,.0037611269644588,,,1,1,3,6,,
9011052,11,1,2,1,1,1,1,1,10.2198033719893,12.52833498458014,11.41148335983082,2,3,2,6,6,6
9011053,22,2,1,2,3,1,1,1,17.05634679765735,12.03530774543851,15.27196690624234,1,3,2,3,8,8
9011054,1,1,2,2,1,1,1,1,58.21980096893583,58.56372030186345,91.12660327848647,3,3,1,8,8,8
9011056,22,2,2,2,2,1,1,1,22.78728433891075,22.36877922223467,20.5338816656465,2,3,1,8,8,8
9011057,2,2,2,2,1,1,1,1,1.759607294965553,1.769216767044389,1.939504421849362,3,3,1,8,8,8
9011062,19,1,1,2,1,1,0,.e,.3630128855618903,,,3,3,1,7,,
9011069,17,1,2,0,2,1,1,0,9.221877740095978,11.22692885314388,,1,3,2,1,6,
9011077,1,1,1,0,2,1,1,1,19.08718358963313,21.74163272003833,19.8905351583797,1,2,3,6,6,6
9011079,14,1,2,2,3,1,0,.e,.0271599024815067,,,2,3,2,6,,
9011082,18,1,1,1,1,1,1,1,4.150195335745577,4.391060394164183,4.327483645075207,2,3,1,8,8,8
9011090,18,3,1,0,1,1,1,0,5.552476549920011,9.766865571224757,,2,2,2,3,6,
9011091,21,3,1,1,1,1,1,0,8.842811050873138,7.138120739018883,,2,1,2,1,6,
9011092,20,1,2,1,3,1,0,0,.0924177990636445,,,1,3,2,6,,
9011094,10,2,1,0,3,1,1,1,4.317364705647668,3.755437146027157,3.964593181174626,1,2,2,9,9,9
9011096,10,2,1,0,2,0,0,1,,,40.10325145086697,,2,2,,,6
9011106,8,1,1,1,1,1,1,1,.0685059642151651,.1645933964629423,.5830920012116365,1,3,2,6,6,6
9011108,2,1,2,2,1,1,1,0,8.995564238824707,11.14600547320159,,1,2,3,6,6,
9011111,19,1,1,2,1,1,1,0,15.80089121412018,18.59608774107101,,3,1,3,3,2,
9011116,23,1,1,0,1,1,1,1,1.451239190772627,3.038298005406157,1.498701331283154,1,1,3,1,5,1
9011117,3,1,2,0,2,1,1,1,8.023183463214204,6.592933283509721,7.178878142119995,3,3,2,7,7,7
9011119,24,2,2,1,1,1,1,1,6.429939780199241,5.117196959901466,6.259137671090586,2,2,2,6,7,7
9011120,11,1,2,2,1,1,1,0,6.708993933563486,6.537900335486239,,2,1,3,3,5,
9011125,14,1,2,2,1,1,1,0,2.852614421940488,3.164410688368717,,3,3,2,6,6,
9011129,5,1,2,1,1,1,1,0,12.53354894430532,13.71710282785765,,2,1,3,6,6,
9011131,12,1,1,1,1,1,1,1,6.085334027195542,8.100049285422358,5.570247534670637,2,1,2,6,6,6
9011133,18,1,2,1,1,1,1,0,20.51914374914012,27.19810157655137,,2,2,2,6,6,
9011134,17,1,2,2,3,1,1,1,22.44872187446778,19.35326222664085,21.6192023524849,1,2,3,1,6,6
9011136,18,1,2,1,1,1,1,1,13.29535729636674,11.36439074476718,11.38926108462205,2,2,2,3,6,6
9011137,17,1,2,2,1,1,1,0,5.00633243118409,5.464575659949603,,1,3,2,6,6,
9011139,20,1,1,1,1,1,1,1,1.47582249978178,1.600414130341783,1.722831574907187,3,2,2,8,8,8
9011141,2,2,1,2,1,1,1,1,15.6615780578754,16.87215757243821,18.69518466820846,3,3,1,8,8,8
9011146,9,1,2,0,2,0,0,1,,,13.02455418158794,1,1,2,,,6
9011147,16,1,1,1,1,1,1,1,4.494534819951395,7.052213831760251,7.35050329858402,3,3,2,3,4,1
9011150,9,1,1,2,1,1,1,0,1.665394750678313,1.641013690823435,,2,2,1,8,8,
9011153,24,2,1,1,1,1,1,1,28.51177906023963,22.51278251021207,21.76387490164925,2,2,1,6,6,6
9011154,8,1,2,1,1,1,1,1,.121285640718707,.1616353558677518,1.059477693163139,,3,2,7,7,7
9011155,19,1,1,2,1,1,1,1,14.97593282564283,15.26938925305474,14.56773765041491,1,1,2,6,6,6
9011159,22,2,2,2,1,1,1,1,18.52570941815086,13.68172634887321,21.29577346794855,1,2,2,3,9,9
9011160,12,1,2,0,1,1,1,1,6.416062643443972,7.154957666389855,6.487864812868751,3,3,1,8,8,8
9011161,22,2,2,1,1,1,1,1,35.83637223651398,39.41636296716218,38.40521463830901,1,2,2,6,6,6
9011162,1,1,1,1,1,1,1,1,20.9303978776304,18.83332772951245,19.74712193048262,2,1,3,3,6,6
9011164,24,2,2,2,1,1,1,0,6.69872373555071,6.910461795534881,,3,3,1,7,7,
9011165,11,1,1,2,1,1,1,1,5.064174137019821,5.068339307731054,4.600735398340724,3,3,2,6,6,6
9011168,22,2,1,0,2,1,1,1,15.5404824386394,17.71296517599585,14.07619714689525,1,2,2,9,9,9
9011169,20,1,1,0,1,0,1,1,,15.10080692893901,7.208013827335713,1,1,3,,6,6
9011179,26,2,2,0,3,1,1,1,10.13706985549407,10.20397495051262,14.54758545082389,1,1,3,4,4,1
9011180,16,1,1,2,1,1,1,0,1.691947050107744,1.80480160638051,,1,2,1,8,8,
9011181,10,2,2,2,1,1,1,1,7.873411434453447,8.288356350357612,8.383301592195286,2,2,1,6,6,6
9011182,23,2,2,1,1,1,1,1,.6620599996803604,.6082902559869109,.6356481284388862,2,3,1,8,8,8
9011185,9,1,2,1,1,1,1,1,2.266507311674379,2.259271876429227,2.069143280381777,2,3,1,8,8,8
9011186,14,1,1,1,1,1,0,0,.0095542113361884,,,2,1,3,6,,
9011189,10,1,1,2,1,1,1,1,2.111764957577217,2.046822839539177,1.83259728421402,2,3,1,8,8,8
9011190,3,1,1,2,1,1,1,0,4.614758490557628,4.345965098607251,,2,1,2,6,6,
9011191,1,1,1,1,1,1,0,0,.2252452055909395,,,2,2,2,6,,
9011195,21,3,2,2,1,1,1,1,2.509869411831502,2.155468431068097,3.734894755032824,2,2,2,7,7,6
9011198,8,1,1,2,1,1,1,0,.0436649407885574,.0791104817567508,,3,,1,8,8,
9011200,10,1,1,2,3,1,1,1,5.681304134224652,4.123925931417343,3.957305750396655,1,2,2,4,8,8
9011201,1,1,1,1,1,1,1,1,32.37740454919928,31.30772885636127,31.5710188246847,1,2,2,6,6,6
9011202,7,1,1,1,1,1,1,1,1.839754935522276,1.698878958158677,1.876838017545288,3,3,2,6,6,1
9011214,10,2,1,2,1,1,1,1,3.502601182634979,3.187899804056997,3.394756115114081,1,2,2,9,9,9
9011215,3,1,1,0,1,1,1,1,2.940683364941499,2.895517584518719,3.012314666476529,1,3,2,8,8,8
9011222,20,1,2,1,1,1,1,1,2.705068369578815,2.156373375833021,2.263251202680039,1,3,3,6,6,6
9011224,23,2,1,1,1,1,1,1,.8036675354969571,.8129122205758023,.8173356181459993,2,3,1,8,8,8
9011225,5,1,1,1,1,1,0,0,.0345523339682182,,,1,1,2,6,,
9011230,25,2,2,1,2,1,0,.e,.4598248034761439,,,2,2,1,2,,
9011235,21,3,1,2,1,1,1,1,6.400656686141647,6.038871930898678,6.36343297451636,3,2,1,8,8,8
9011236,17,1,2,1,2,1,1,1,5.908512691862511,10.15391733172437,5.315229729561604,1,1,3,3,6,6
9011240,17,1,2,1,1,1,1,1,9.991111031943831,9.334180540105747,10.05359186382686,2,3,1,8,8,8
9011242,23,2,1,1,1,1,1,1,.6027702847010958,.4811099683997655,.5088014844187546,1,2,3,9,9,9
9011248,24,2,1,1,1,1,1,1,12.25571972646681,9.384863926121602,15.10023967807506,2,1,2,7,7,7
9011253,2,1,1,1,1,1,1,1,21.28432263377996,15.81964475108753,22.49858637958955,1,1,3,6,6,6
9011254,22,2,1,2,1,1,1,1,12.37695223176283,22.33509814841397,18.63713440791263,1,1,2,8,1,6
9011256,15,1,1,2,1,1,1,0,.6412854335239428,.6274441497363848,,1,2,2,6,6,
9011257,23,2,1,1,1,1,1,1,.6783382027601992,.6374657708596061,.7729182337134585,1,2,1,8,8,8
9011264,20,1,2,2,1,1,1,1,4.325507202861529,5.090325683610991,6.038118973069574,3,3,2,7,6,6
9011265,2,2,1,0,3,1,1,1,3.547652779054506,3.059803780237827,4.290129868527503,2,1,3,6,6,6
9011270,1,1,1,1,1,1,1,0,50.09429169102147,55.5418433777459,,2,1,2,3,6,
9011273,22,2,2,2,1,1,1,1,21.82867215070209,25.42320822931378,23.22904073024436,1,2,3,3,6,6
9011276,2,1,2,1,1,1,1,1,13.24496736161979,12.03586301411165,11.51731032171541,3,2,1,8,8,8
9011284,2,1,1,2,1,1,1,1,5.675691983857885,5.457517431527052,6.378304412833786,3,1,3,3,6,6
9011285,25,2,2,2,2,1,1,1,66.68735359327512,73.85130413281581,87.4187693537398,,1,2,3,9,9
9011288,25,2,2,1,1,1,1,0,15.67819579202476,17.26973429908889,,2,3,1,6,6,
9011290,13,1,1,1,1,1,1,1,8.065665756694578,10.4402934095018,13.41104523116941,3,1,3,3,2,1
9011293,1,1,1,2,1,1,1,1,45.7834876588057,45.45055936973895,44.62074039154556,3,1,3,3,6,6
9011296,17,1,2,1,1,1,1,1,7.16068220987414,6.079469209685549,7.542080419212009,1,2,3,6,6,6
9011297,11,1,1,1,1,1,1,0,9.832431929861203,7.978010912407101,,2,1,3,6,5,
9011305,22,2,2,2,1,1,1,1,20.73406748881895,20.02512650799533,18.65147832845928,3,3,1,8,8,8
9011307,9,1,2,1,2,1,1,1,6.291232458783904,4.024647779925275,4.182186841912079,1,2,3,6,6,6
9011310,16,1,1,1,1,1,1,1,2.23573006982589,2.578903137663182,2.966088179994495,1,3,2,6,6,6
9011315,14,1,1,1,1,1,0,0,6.6070043669757,,,2,2,3,7,,
9011321,18,1,2,1,1,1,1,0,3.638571634707044,3.573714473874814,,2,2,2,6,1,
9011325,18,3,1,1,1,1,1,0,1.448590593792886,1.620702909550868,,2,1,3,6,1,
9011326,3,1,2,2,1,1,1,1,29.25619654371928,19.93242713800972,22.9466590671608,3,1,2,2,6,6
9011328,17,1,1,1,3,1,1,0,2.855513452757902,4.551708281162212,,1,1,3,2,6,
9011329,10,2,2,2,1,1,0,0,.0918510418423964,,,3,2,1,2,,
9011332,24,2,1,2,1,1,0,0,5.818665789804357,,,2,1,3,4,,
9011334,11,1,2,1,1,1,0,1,6.602029740817141,,16.55516188350361,2,1,3,6,,6
9011336,5,1,2,2,2,1,0,0,.120721279535503,,,1,1,3,6,,
9011340,12,1,1,2,1,1,1,1,1.742136855527857,1.905755057218772,1.726621519652634,3,2,1,8,8,8
9011344,3,1,1,2,1,1,1,1,3.630870381211937,5.52234570897537,3.0086400286876,2,1,2,6,6,6
9011346,2,2,2,1,2,1,1,1,7.944197921982568,9.826895396259308,7.023076244502207,1,1,3,2,2,6
9011347,23,2,2,1,1,1,1,1,9.134529100062613,9.624877866020245,14.96987870245794,1,2,1,9,1,6
9011351,24,2,1,2,2,1,1,1,4.341900728040572,5.08744779676851,5.959934053872708,2,2,1,8,7,7
